133*{'text': 'Sextus Julius Severus, governor of Britain, is sent to Judea (from 136 renamed Syria Palaestina) to quell a revolt.', 'self': False, 'pos': 'NP'}
129*{'text': 'A defense for Numidia is constructed at Lambaesis by Legio III Augusta.', 'self': False, 'pos': 'DET'}
129*{'text': 'Emperor Hadrian continues his voyages, now inspecting Caria, Cappadocia and Syria.', 'self': False, 'pos': 'NP'}
129*{'text': 'Change of Patriarch of Constantinople from Patriarch Diogenes to Eleutherius.', 'self': False, 'pos': 'NP'}
199*{'text': 'Mesopotamia is partitioned into two Roman provinces divided by the Euphrates, Mesopotamia and Osroene.', 'self': False, 'pos': 'NP'}
199*{'text': 'Emperor Septimius Severus lays siege to the city-state Hatra in Central-Mesopotamia, but fails to capture the city despite breaching the walls.', 'self': False, 'pos': 'NP'}
199*{'text': 'Geodeung succeeds Suro as king of the Korean kingdom of Gaya (traditional date).', 'self': False, 'pos': 'NP'}
199*{'text': 'Sun Ce and Zhou Yu wed the Qiao sisters.', 'self': False, 'pos': 'NP'}
199*{'text': 'Pope Zephyrinus succeeds Pope Victor I as the fifteenth pope.', 'self': False, 'pos': 'NP'}
198*{'text': 'Publius Septimius Geta, son of Septimus Severus, receives the title of Caesar.', 'self': False, 'pos': 'NP'}
198*{'text': 'Caracalla, son of Septimius Severus, is given the title of Augustus.', 'self': False, 'pos': 'NP'}
198*{'text': 'Mark I succeeds Olympians as Patriarch of Constantinople.', 'self': False, 'pos': 'NP'}
200*{'text': 'Human population reaches about 257 million.', 'self': False, 'pos': 'NP'}
200*{'text': 'Emperor Septimus Severus visits Syria, Palestine and Arabia.', 'self': False, 'pos': 'NP'}
200*{'text': 'Palestine, benefiting from the benevolent policies of Severus, sees a significant economic revival.', 'self': False, 'pos': 'NP'}
200*{'text': 'The province of Numidia is taken from the African proconsul and made an Imperial province.', 'self': False, 'pos': 'DET'}
200*{'text': 'Rudrasena I, Saka ruler of the Western Satrap dynasty, becomes king of Malwa in ancient India.', 'self': False, 'pos': 'NP'}
200*{'text': 'The Classic Age of Maya civilization begins (around this year).', 'self': False, 'pos': 'DET'}
200*{'text': 'The Paracas culture in the Andes comes to an end (around this year).', 'self': False, 'pos': 'DET'}
200*{'text': 'Septimius Severus, Julia Domna and their children, Publius Septimius Geta and Caracalla, from Fayum, Egypt, is made.', 'self': False, 'pos': 'NP'}
200*{'text': 'Clement of Alexandria denounces the use of musical instruments to support human voices in Christian music.', 'self': False, 'pos': 'NP'}
200*{'text': 'Brahmanism evolves into Hinduism (approximate date).', 'self': False, 'pos': 'NP'}
195*{'text': 'Emperor Septimius Severus has the Senate deify Commodus in an attempt to gain favor with the family of Marcus Aurelius.', 'self': False, 'pos': 'NP'}
195*{'text': 'The province of Syria is divided and the role of Antioch is diminished.', 'self': False, 'pos': 'DET'}
195*{'text': 'Lucius Septimius Bassianus (Caracalla), age 7, changed his name to Marcus Aurelius Antoninus to solidify connections with the family of Marcus Aurelius and is given the title Caesar.', 'self': False, 'pos': 'NP'}
195*{'text': 'Clodius Albinus, who had been proclaimed emperor in Britain, crosses into Gaul with his legions, while at the same time recruiting new soldiers.', 'self': False, 'pos': 'NP'}
195*{'text': 'The denarius is devalued by Severus.', 'self': False, 'pos': 'DET'}
194*{'text': 'Imperator Lucius Septimius Severus Pertinax Augustus and Decimus Clodius Septimius Albinus Caesar become Roman Consuls.', 'self': False, 'pos': 'NP'}
194*{'text': 'Septimius Severus besieged Byzantium (194-196), the city walls suffers extensive damage.', 'self': True, 'pos': 'NP'}
194*{'text': 'First year of Xingping era of the Chinese Han Dynasty.', 'self': False, 'pos': 'NP'}
194*{'text': 'Galen writes his manual on pathology, The Art of Curing.', 'self': False, 'pos': 'NP'}
194*{'text': 'Irenaeus declares Gnostic doctrines to be heretical.', 'self': False, 'pos': 'NP'}
197*{'text': "Septimius Severus returns to Rome and has about 30 of Albinus's supporters in the Senate executed.", 'self': False, 'pos': 'NP'}
197*{'text': 'Septimius Severus forms new naval units, manning all the triremes in Italy with heavily armed troops for war in the East.', 'self': False, 'pos': 'NP'}
197*{'text': 'Legio I, II, and III Parthica are levied by Septimius Severus for his Parthian campaign.', 'self': False, 'pos': 'NP'}
197*{'text': 'The Roman army marched east to repel a Parthian invasion of Mesopotamia, they loot the royal palace at Ctesiphon and capture an enormous number of its inhabitants as slaves.', 'self': False, 'pos': 'DET'}
197*{'text': 'Septimius Severus reconstitutes the Province of Mesopotamia under an equestrian governor commanding two legions.', 'self': False, 'pos': 'NP'}
197*{'text': 'Septimius Severus, who had spared the Senate at the beginning of his reign, now excludes it from controlling the Roman empire by declaring a military dictatorship.', 'self': False, 'pos': 'NP'}
197*{'text': "Galen's major work on medicines, Pharmacologia, is published.", 'self': False, 'pos': 'NP'}
197*{'text': 'A Christian council is held in Edessa.', 'self': False, 'pos': 'DET'}
196*{'text': 'Emperor Septimius Severus captures and sacks Byzantium, the city is rebuilt and regains its previous prosperity.', 'self': False, 'pos': 'NP'}
196*{'text': 'First year of Jianan era of the Chinese Han Dynasty.', 'self': False, 'pos': 'NP'}
196*{'text': 'Emperor Xian of Han returns to Luoyang ravaged by war and seeks for protection of warlord Cao Cao.', 'self': False, 'pos': 'NP'}
191*{'text': 'Dong Zhuo orders Lü Bu to excavate the tombs of the late Han Emperors with royal treasures.', 'self': False, 'pos': 'NP'}
191*{'date': 'C. 191–192', 'text': 'Commodus as Hercules, from Esquiline Hill, Rome, is made.', 'self': False, 'pos': 'NP'}
190*{'text': 'A part of Rome burns, and Emperor Commodus orders the city to be rebuilt under the name Colonia Commodiana.', 'self': False, 'pos': 'DET'}
190*{'text': 'A Roman road crosses the Alps by the Simplon Pass.', 'self': False, 'pos': 'DET'}
190*{'text': 'First year of the Chuping era of the Chinese Han Dynasty.', 'self': False, 'pos': 'NP'}
190*{'text': 'The Campaign against Dong Zhuo begins.', 'self': False, 'pos': 'DET'}
190*{'text': 'Luoyang is burned and plundered by the forces of Dong Zhuo.', 'self': False, 'pos': 'NP'}
190*{'text': 'Cleomedes teaches that the moon does not glow on its own, but rather reflects sunlight.', 'self': False, 'pos': 'NP'}
190*{'text': 'Egypt (under Roman rule) is impoverished due to an inflation rate of 100% during the previous decade.', 'self': False, 'pos': 'NP'}
190*{'text': 'The percentage of silver in the Egyptian denarius is lowered from 90% to 70%.', 'self': False, 'pos': 'DET'}
193*{'text': 'Pertinax is forced to reorganize the handling of finances, which was wrecked under Commodus, and to reestablish discipline in the Roman army.', 'self': False, 'pos': 'NP'}
193*{'text': 'Pertinax suspend the food programs established by Trajan, this provokes the ire of the Praetorians.', 'self': False, 'pos': 'NP'}
193*{'date': 'March 28', 'text': 'Pertinax is assassinated by members of the Praetorian Guard, who storm the imperial palace.', 'self': False, 'pos': 'NP'}
193*{'date': 'April 9', 'text': 'Lucius Septimius Severus is proclaimed Emperor by his troops in Illyricum (Balkans).', 'self': False, 'pos': 'NP'}
193*{'text': 'The Roman governors Clodius Albinus (Britannia) and Pescennius Niger (Syria) claim with support of their troops the imperial throne.', 'self': False, 'pos': 'DET'}
193*{'date': 'June 1', 'text': 'Septimius Severus enters the capital and has Julianus put to death.', 'self': False, 'pos': 'NP'}
193*{'text': 'Septimius Severus finally gains control of the Roman Empire, in Britain Clodius Albinus allies with him and accepted the title of Caesar.', 'self': False, 'pos': 'NP'}
193*{'text': 'Septimius Severus defeats the army under Pescennius at the Battle of Cyzicus and Battle of Nicaea (Asia Minor).', 'self': False, 'pos': 'NP'}
193*{'text': 'The silver content of the Roman denarius falls to 50 percent under emperor Septimius Severus, down from 68 percent under Marcus Aurelius.', 'self': False, 'pos': 'DET'}
192*{'date': 'December 31', 'text': 'Emperor Commodus alarms the Senate by appearing dressed as a gladiator for his new consulship (January 1).', 'self': False, 'pos': 'NP'}
192*{'text': 'Civil war again strikes Rome (192–193).', 'self': True, 'pos': 'NP'}
192*{'text': 'The kingdom of Champa begins to control south and central Vietnam (approximate date).', 'self': False, 'pos': 'DET'}
192*{'text': 'Lü Bu murders his stepfather Dong Zhuo, Chancellor of the Han Dynasty.', 'self': False, 'pos': 'NP'}
192*{'text': "A fire destroys Galen's library.", 'self': False, 'pos': 'DET'}
115*{'text': 'Emperor Trajan is cut off in southern Mesopotamia after his invasion of that region.', 'self': False, 'pos': 'NP'}
115*{'text': 'Trajan captures the Parthian capital of Ctesiphon.', 'self': False, 'pos': 'NP'}
115*{'text': 'Alexandria in Egypt is destroyed during the Jewish-Greek civil wars.', 'self': False, 'pos': 'NP'}
115*{'text': 'A revolt breaks out in Britain; the garrison at Eboracum (York) is massacred.', 'self': False, 'pos': 'DET'}
115*{'text': 'The Pantheon of Agrippa is reconstructed in Rome.', 'self': False, 'pos': 'DET'}
115*{'text': "Lusius Quietus, Trajan's governor of Judea, begins a brutal campaign to maintain the peace in the region.", 'self': False, 'pos': 'NP'}
115*{'text': 'An earthquake destroys Apamea and Antioch in Syria.', 'self': False, 'pos': 'DET'}
115*{'text': 'Pope Sixtus I succeeds Pope Alexander I as the seventh pope according to Catholic biographies.', 'self': False, 'pos': 'NP'}
114*{'text': 'The Arch of Trajan is erected in Benevento.', 'self': False, 'pos': 'DET'}
114*{'text': 'The kingdom of Osroene becomes a vassal kingdom of the Roman Empire.', 'self': False, 'pos': 'DET'}
114*{'text': 'Emperor Trajan defeats the Parthians and overruns Armenia and northern Mesopotamia.', 'self': False, 'pos': 'NP'}
114*{'text': 'A monument to Philopappos, prince-in-exile of old Commagene (a buffer-state between Rome and Parthia) is erected in Athens.', 'self': False, 'pos': 'DET'}
114*{'text': 'First year of Yuanchu era of the Chinese Eastern Han Dynasty.', 'self': False, 'pos': 'NP'}
114*{'text': 'Change of Patriarch of Constantinople from Patriarch Sedecion to Patriarch Diogenes.', 'self': False, 'pos': 'NP'}
117*{'text': 'Trajan subdues a Jewish revolt (the Kitos War), then falls seriously ill, leaving Hadrian in command of the east.', 'self': False, 'pos': 'NP'}
117*{'date': 'August 9', 'text': 'Emperor Trajan dies of a stroke at Selinus in Cilicia, age 63, while en route from Mesopotamia to Italy.', 'self': False, 'pos': 'NP'}
117*{'text': 'The silver content of the Roman denarius falls to 87 percent under emperor Hadrian, down from 93 percent in the reign of Trajan.', 'self': False, 'pos': 'DET'}
117*{'text': 'John I becomes the 7th Bishop of Jerusalem.', 'self': False, 'pos': 'NP'}
116*{'text': "Emperor Trajan completes his invasion of Parthia by capturing the cities of Seleucia, Babylon, Ctesiphon and Susa, marking the high-water mark of the Roman Empire's eastern expansion.", 'self': False, 'pos': 'NP'}
116*{'text': 'Trajan makes Syria a province of Rome and crosses the Tigris to annex Adiabene.', 'self': False, 'pos': 'NP'}
116*{'text': 'Trajan removes Osroes I as king of Parthia, and appoints his son Parthamaspates in his place.', 'self': False, 'pos': 'NP'}
116*{'text': 'Trajan sends two expeditionary forces.', 'self': False, 'pos': 'NP'}
116*{'text': 'Trajan sends laureatae to the Roman Senate on account of his victories and being conqueror of Parthia.', 'self': False, 'pos': 'NP'}
116*{'text': 'Quintus Marcius Turbo sailes to Alexandria and defeates the Jews in several pitched battles.', 'self': False, 'pos': 'NP'}
111*{'text': 'Emperor Trajan sends Pliny the Younger as governor (legatus Augusti) to Bithynia.', 'self': False, 'pos': 'NP'}
111*{'text': 'The Indian Emperor Cenguttuvan invades the Kushan Empire and defeats Kanishka and his brother Vijaya at Quilaluvam (near Mathura).', 'self': False, 'pos': 'DET'}
110*{'text': 'The Roman Empire has more than 75,000 kilometers (47,000 mi) of roads.', 'self': False, 'pos': 'DET'}
110*{'text': 'The Forum of Trajan is constructed in Rome by the Syrian architect Apollodorus of Damascus.', 'self': False, 'pos': 'DET'}
110*{'text': 'Tacitus is named proconsul of the province of Asia (110–113).', 'self': True, 'pos': 'NP'}
110*{'text': 'Suetonius publishes Of illustrious men (De viris illustribus).', 'self': False, 'pos': 'NP'}
113*{'text': 'Emperor Trajan sails from Rome to begin his expedition against Parthia.', 'self': False, 'pos': 'NP'}
113*{'text': "Trajan builds Trajan's Column near the Colosseum in Rome to commemorate his victory over the Dacians in the Second Dacian War.", 'self': False, 'pos': 'NP'}
113*{'text': 'Trajan declares Armenia to be annexed and becomes a Roman province.', 'self': False, 'pos': 'NP'}
113*{'text': 'Basilica Ulpia is dedicated.', 'self': False, 'pos': 'NP'}
112*{'text': 'Emperor Trajan and Titus Sextius Africanus become Roman Consul.', 'self': False, 'pos': 'NP'}
112*{'text': 'Publius Cornelius Tacitus is Governor of the Roman province of Asia, Anatolia.', 'self': False, 'pos': 'NP'}
112*{'text': 'Salonina Matidia receives the title of Augusta.', 'self': False, 'pos': 'NP'}
119*{'text': 'Emperor Hadrian stations Legio VI Victrix in Roman Britain, to assist in quelling the resistance of a local rebellion.', 'self': False, 'pos': 'NP'}
119*{'text': 'Salonina Matidia, a niece of Trajan dies, Hadrian delivers her a funeral oration and granted her a temple in Rome.', 'self': False, 'pos': 'NP'}
119*{'text': 'Reign in Northern India by Nahapana, Scythian king.', 'self': False, 'pos': 'NP'}
118*{'text': 'The Roman Forum commissioned by the late Emperor Trajan is completed with triumphal arches, columns, a market complex, and an enormous basilica that all of which replace hundreds of dwellings.', 'self': False, 'pos': 'DET'}
118*{'text': 'Emperor Hadrian is also a Roman Consul.', 'self': False, 'pos': 'NP'}
118*{'text': 'Rome has a population exceeding 1 million, making it the largest city in the world.', 'self': False, 'pos': 'NP'}
118*{'text': 'Osroene is returned to native rule by the Roman Empire.', 'self': False, 'pos': 'NP'}
118*{'text': 'Pantheon, in Rome, is started to be built (approximate date).', 'self': False, 'pos': 'NP'}
118*{'date': '118–128', 'text': "Battle of Centaurs and Wild Beasts, from Hadrian's Villa, Tivoli, Italy, is made (approximate date).", 'self': False, 'pos': 'NP'}
118*{'text': 'The north-south feud between the Hun dynasty ends.', 'self': False, 'pos': 'DET'}
118*{'text': 'The oldest known painted depiction of a wheelbarrow is found in a Chinese tomb of Chengde, Sichuan province, dated to this year.', 'self': False, 'pos': 'DET'}
108*{'text': 'Appius Annius Trebonius Gallus and Marcus Appius Bradua become Roman Consul.', 'self': False, 'pos': 'NP'}
108*{'text': 'Tacitus writes Histories, which covers the period from 69 to 96.', 'self': False, 'pos': 'NP'}
109*{'text': 'The Baths of Trajan built by the architect Apollodorus of Damascus are dedicated during the Kalends.', 'self': False, 'pos': 'DET'}
109*{'date': 'June 24', 'text': 'The Aqua Traiana is inaugurated by emperor Trajan, the aqueduct channels water from Lake Bracciano, 40 kilometers (25\xa0mi) north-west of Rome.', 'self': False, 'pos': 'DET'}
109*{'text': 'Pliny the Younger is legate to Bithynia.', 'self': False, 'pos': 'NP'}
109*{'text': 'The Christian Church proclaims itself to be universal (catholic).', 'self': False, 'pos': 'DET'}
102*{'text': 'Lucius Julius Ursus Servianus and Lucius Licinius Sura become Roman Consul.', 'self': False, 'pos': 'NP'}
102*{'text': 'Emperor Trajan returns to Rome after a successful campaign against Dacia, through which he reestablishes clear Roman sovereignty over king Decebalus.', 'self': False, 'pos': 'NP'}
102*{'text': 'Trajan divides Pannonia into two provinces sometime between this year and 107.', 'self': False, 'pos': 'NP'}
102*{'text': 'The port of Portus is enlarged.', 'self': False, 'pos': 'DET'}
102*{'text': 'The presence of sugar in the urine is interpreted as a sign of illness in India.', 'self': False, 'pos': 'DET'}
103*{'text': 'Emperor Trajan and Manius Laberius Maximus become Roman Consul.', 'self': False, 'pos': 'NP'}
103*{'text': 'Pliny the Younger becomes a member of the college of Augurs (103–104).', 'self': True, 'pos': 'NP'}
103*{'text': 'Legio X Gemina moves to Vienna, where it remains until the 5th century.', 'self': False, 'pos': 'NP'}
101*{'text': 'Emperor Trajan starts an expedition against Dacia, exceeding the limits of the Roman Empire set by Augustus.', 'self': False, 'pos': 'NP'}
101*{'text': 'The Second Battle of Tapae is fought.', 'self': False, 'pos': 'DET'}
101*{'text': 'Epictetus writes and publishes The Discourses.', 'self': False, 'pos': 'NP'}
101*{'text': 'The Tibetans introduce their Buddhist Religion into Indonesia.', 'self': False, 'pos': 'DET'}
101*{'text': 'Plutarch writes his Parallel Lives of Famous Men (in Greek Βίοι Παράλληλοι) containing fifty biographies, of which 46 are presented as pairs comparing Greek and Roman celebrities—for example Theseus and Romulus, Alexander the Great and Julius Caesar, Demosthenes and Cicero.', 'self': False, 'pos': 'NP'}
106*{'text': 'Ignatius writes a letter to Christians in Smyrna (around this year) where the term Catholic Church is used.', 'self': False, 'pos': 'NP'}
106*{'text': 'Emperor Trajan conquers the Dacian Fortresses of the Orăştie Mountains and surrounds the capital, Sarmizegetusa.', 'self': False, 'pos': 'NP'}
106*{'text': 'Trajan annexes Nabataean Arabia (with its capital Petra) as a Roman province.', 'self': False, 'pos': 'NP'}
106*{'text': 'Change of Han Hedi to Han Shangdi of the Chinese Eastern Han Dynasty.', 'self': False, 'pos': 'NP'}
106*{'text': 'Change of Han Shangdi to Han Andi of the Chinese Eastern Han Dynasty.', 'self': False, 'pos': 'NP'}
107*{'text': 'Lucius Licinius Sura and Quintus Sosius Senecio become Roman Consul.', 'self': False, 'pos': 'NP'}
107*{'text': 'Emperor Trajan divides Pannonia into two portions sometime between 102 and this year.', 'self': False, 'pos': 'NP'}
107*{'text': 'An Indian ambassador is received by Trajan.', 'self': False, 'pos': 'DET'}
107*{'text': 'First year of yongchu era of the Chinese Eastern Han Dynasty.', 'self': False, 'pos': 'NP'}
107*{'text': 'Han Andi (An-ti, Ngan-ti), a young man, becomes emperor of China, giving power to Empress Deng Sui.', 'self': False, 'pos': 'NP'}
107*{'text': 'Bagan (in present-day Burma) is founded by Thamudarit.', 'self': False, 'pos': 'NP'}
104*{'text': 'Pliny the Younger is a member of the college of Augurs (103–104).', 'self': True, 'pos': 'NP'}
104*{'text': 'Nijmegen is renamed Ulpia Noviomagus Batavorum.', 'self': False, 'pos': 'NP'}
104*{'text': 'A fire breaks out in Rome.', 'self': False, 'pos': 'DET'}
104*{'text': 'Trajan gives the order to have the Alcántara Bridge built over the Tagus River at Alcántara (Hispania), constructed by the architect Lacer.', 'self': False, 'pos': 'NP'}
104*{'text': 'Apollodorus of Damascus builds a stone bridge over the Danube more than 1,000 meters (3,280 ft) long, almost 20 meters high (65 ft) and 15 meters wide (49 ft).', 'self': False, 'pos': 'NP'}
105*{'text': 'Emperor Trajan starts the second expedition against Dacia, he leaves with the Imperial Roman fleet from Brundusium.', 'self': False, 'pos': 'NP'}
105*{'text': 'Legio XXX Ulpia Victrix and II Traiana Fortis are created by Trajan.', 'self': False, 'pos': 'NP'}
105*{'text': 'The Romans conquer Kerak from the Nabateans.', 'self': False, 'pos': 'DET'}
105*{'text': 'Pacorus II of Parthia dies after a 27-year reign in which he has reclaimed all of his empire.', 'self': False, 'pos': 'NP'}
105*{'text': "Emperor He Di dies after a 17-year reign in which court eunuchs and the emperor's in-laws have regained influence.", 'self': False, 'pos': 'NP'}
105*{'text': 'A peace treaty is signed between Baekje and Silla in the Korean peninsula (the war started in 85).', 'self': False, 'pos': 'DET'}
105*{'text': 'The Trajan Bridge is finished.', 'self': False, 'pos': 'DET'}
105*{'text': 'Change of Patriarch of Constantinople from Patriarch Plutarch to Patriarch Sedecion.', 'self': False, 'pos': 'NP'}
